车名	最大马力Ps	排量mL	进气形式	气缸排列形式	气缸数个	最大扭矩Nm	变速箱类型	指导价	T_两步
铃木(进口)- 吉姆尼	85	1328	自然吸气	L	4	110	自动变速箱(AT)	15.18	cluster-6
铃木(进口)- 吉姆尼	85	1328	自然吸气	L	4	110	自动变速箱(AT)	15.48	cluster-6
铃木(进口)- 吉姆尼	85	1328	自然吸气	L	4	110	自动变速箱(AT)	16.08	cluster-6
铃木(进口)- 吉姆尼	85	1328	自然吸气	L	4	110	自动变速箱(AT)	15.18	cluster-6
铃木(进口)- 吉姆尼	85	1328	自然吸气	L	4	110	自动变速箱(AT)	15.48	cluster-6
铃木(进口)- 吉姆尼	85	1328	自然吸气	L	4	110	自动变速箱(AT)	15.78	cluster-6
铃木(进口)- 吉姆尼	85	1328	自然吸气	L	4	110	自动变速箱(AT)	16.08	cluster-6
永源汽车- 猎鹰	133	1834	自然吸气	L	4	165	自动变速箱(AT)	9.18	cluster-6
永源汽车- 猎鹰	133	1834	自然吸气	L	4	165	自动变速箱(AT)	9.88	cluster-6
永源汽车- 猎鹰	133	1834	自然吸气	L	4	165	自动变速箱(AT)	10.38	cluster-6
永源汽车- 永源A380	133	1834	自然吸气	L	4	165	自动变速箱(AT)	8.28	cluster-6
永源汽车- 永源A380	133	1834	自然吸气	L	4	165	自动变速箱(AT)	9.18	cluster-6
永源汽车- 永源A380	133	1834	自然吸气	L	4	165	自动变速箱(AT)	9.88	cluster-6
东风标致- 标致2008	117	1587	自然吸气	L	4	150	自动变速箱(AT)	10.97	cluster-6
东风标致- 标致2008	117	1587	自然吸气	L	4	150	自动变速箱(AT)	12.17	cluster-6
东风标致- 标致2008	117	1587	自然吸气	L	4	150	自动变速箱(AT)	12.97	cluster-6
东风标致- 标致2008	117	1587	自然吸气	L	4	150	自动变速箱(AT)	13.67	cluster-6
天津一汽- 骏派D60	139	1798	自然吸气	L	4	170	自动变速箱(AT)	8.99	cluster-6
天津一汽- 骏派D60	139	1798	自然吸气	L	4	170	自动变速箱(AT)	9.49	cluster-6
天津一汽- 骏派D60	139	1798	自然吸气	L	4	170	自动变速箱(AT)	9.99	cluster-6
长安汽车- 长安CS35	125	1598	自然吸气	L	4	160	自动变速箱(AT)	9.29	cluster-6
长安汽车- 长安CS35	125	1598	自然吸气	L	4	160	自动变速箱(AT)	9.79	cluster-6
长安汽车- 长安CS35	125	1598	自然吸气	L	4	160	自动变速箱(AT)	9.39	cluster-6
长安汽车- 长安CS35	125	1598	自然吸气	L	4	160	自动变速箱(AT)	9.89	cluster-6
长安汽车- 长安CS35	125	1598	自然吸气	L	4	160	自动变速箱(AT)	8.89	cluster-6
长安汽车- 长安CS35	125	1598	自然吸气	L	4	160	自动变速箱(AT)	9.29	cluster-6
长安汽车- 长安CS35	125	1598	自然吸气	L	4	160	自动变速箱(AT)	9.59	cluster-6
长安汽车- 长安CS35	125	1598	自然吸气	L	4	160	自动变速箱(AT)	8.99	cluster-6
长安汽车- 长安CS35	125	1598	自然吸气	L	4	160	自动变速箱(AT)	9.39	cluster-6
长安汽车- 长安CS35	125	1598	自然吸气	L	4	160	自动变速箱(AT)	9.69	cluster-6
北京现代- 北京现代ix25	125	1591	自然吸气	L	4	151	自动变速箱(AT)	13.38	cluster-6
北京现代- 北京现代ix25	125	1591	自然吸气	L	4	151	自动变速箱(AT)	14.28	cluster-6
北京现代- 北京现代ix25	125	1591	自然吸气	L	4	151	自动变速箱(AT)	15.68	cluster-6
北京现代- 北京现代ix25	160	1999	自然吸气	L	4	192	自动变速箱(AT)	16.68	cluster-6
北京现代- 北京现代ix25	160	1999	自然吸气	L	4	192	自动变速箱(AT)	17.98	cluster-6
北京现代- 北京现代ix25	160	1999	自然吸气	L	4	192	自动变速箱(AT)	18.68	cluster-6
MINI- MINI COUNTRYMAN	98	1598	自然吸气	L	4	150	自动变速箱(AT)	25.9	cluster-6
MINI- MINI COUNTRYMAN	120	1598	自然吸气	L	4	155	自动变速箱(AT)	28.6	cluster-6
MINI- MINI COUNTRYMAN	120	1598	自然吸气	L	4	155	自动变速箱(AT)	32.6	cluster-6
MINI- MINI PACEMAN	120	1598	自然吸气	L	4	155	自动变速箱(AT)	33.1	cluster-6
东风标致- 标致3008	147	1997	自然吸气	L	4	200	自动变速箱(AT)	17.17	cluster-6
东风标致- 标致3008	147	1997	自然吸气	L	4	200	自动变速箱(AT)	18.67	cluster-6
海马汽车- 海马S7	150	1995	自然吸气	L	4	180	自动变速箱(AT)	11.88	cluster-6
海马汽车- 海马S7	150	1995	自然吸气	L	4	180	自动变速箱(AT)	12.88	cluster-6
海马汽车- 海马S7	150	1995	自然吸气	L	4	180	自动变速箱(AT)	14.68	cluster-6
海马汽车- 海马S7	150	1995	自然吸气	L	4	180	自动变速箱(AT)	11.88	cluster-6
海马汽车- 海马S7	150	1995	自然吸气	L	4	180	自动变速箱(AT)	12.88	cluster-6
海马汽车- 海马S7	150	1995	自然吸气	L	4	180	自动变速箱(AT)	14.68	cluster-6
海马汽车- 海马骑士	150	1995	自然吸气	L	4	180	自动变速箱(AT)	12.68	cluster-6
海马汽车- 海马骑士	150	1995	自然吸气	L	4	180	自动变速箱(AT)	13.88	cluster-6
海马汽车- 海马骑士	150	1995	自然吸气	L	4	180	自动变速箱(AT)	15.28	cluster-6
东风本田- 本田CR-V	155	1997	自然吸气	L	4	190	自动变速箱(AT)	19.38	cluster-6
东风本田- 本田CR-V	155	1997	自然吸气	L	4	190	自动变速箱(AT)	20.78	cluster-6
东风本田- 本田CR-V	155	1997	自然吸气	L	4	190	自动变速箱(AT)	21.78	cluster-6
东风本田- 本田CR-V	190	2354	自然吸气	L	4	222	自动变速箱(AT)	22.98	cluster-6
东风本田- 本田CR-V	190	2354	自然吸气	L	4	222	自动变速箱(AT)	23.98	cluster-6
东风本田- 本田CR-V	190	2354	自然吸气	L	4	222	自动变速箱(AT)	25.28	cluster-6
东风本田- 本田CR-V	190	2354	自然吸气	L	4	222	自动变速箱(AT)	26.28	cluster-6
华晨中华- 中华V5	118	1586	自然吸气	L	4	151	自动变速箱(AT)	9.98	cluster-6
华晨中华- 中华V5	118	1586	自然吸气	L	4	151	自动变速箱(AT)	10.98	cluster-6
北京现代- 途胜	141	1975	自然吸气	L	4	184	自动变速箱(AT)	18.38	cluster-6
东风悦达起亚- 狮跑	142	1975	自然吸气	L	4	184	自动变速箱(AT)	16.98	cluster-6
东风悦达起亚- 狮跑	142	1975	自然吸气	L	4	184	自动变速箱(AT)	18.38	cluster-6
东风悦达起亚- 狮跑	142	1975	自然吸气	L	4	184	自动变速箱(AT)	18.68	cluster-6
东风悦达起亚- 狮跑	142	1975	自然吸气	L	4	184	自动变速箱(AT)	19.68	cluster-6
Jeep(进口)- 自由客	156	1998	自然吸气	L	4	190	自动变速箱(AT)	22.19	cluster-6
Jeep(进口)- 指南者	156	1998	自然吸气	L	4	190	自动变速箱(AT)	22.19	cluster-6
Jeep(进口)- 指南者	156	1998	自然吸气	L	4	190	自动变速箱(AT)	24.49	cluster-6
Jeep(进口)- 自由客	170	2359	自然吸气	L	4	220	自动变速箱(AT)	24.59	cluster-6
Jeep(进口)- 自由客	170	2359	自然吸气	L	4	220	自动变速箱(AT)	27.69	cluster-6
Jeep(进口)- 指南者	170	2359	自然吸气	L	4	220	自动变速箱(AT)	24.59	cluster-6
Jeep(进口)- 指南者	170	2359	自然吸气	L	4	220	自动变速箱(AT)	26.99	cluster-6
Jeep(进口)- 指南者	170	2359	自然吸气	L	4	220	自动变速箱(AT)	28.09	cluster-6
北京现代- 北京现代ix35	165	1999	自然吸气	L	4	199	自动变速箱(AT)	18.38	cluster-6
北京现代- 北京现代ix35	160	1999	自然吸气	L	4	194	自动变速箱(AT)	18.38	cluster-6
北京现代- 北京现代ix35	165	1999	自然吸气	L	4	199	自动变速箱(AT)	19.68	cluster-6
北京现代- 北京现代ix35	160	1999	自然吸气	L	4	194	自动变速箱(AT)	19.68	cluster-6
北京现代- 北京现代ix35	165	1999	自然吸气	L	4	199	自动变速箱(AT)	22.18	cluster-6
北京现代- 北京现代ix35	160	1999	自然吸气	L	4	194	自动变速箱(AT)	22.18	cluster-6
北京现代- 北京现代ix35	165	1999	自然吸气	L	4	199	自动变速箱(AT)	21.58	cluster-6
北京现代- 北京现代ix35	160	1999	自然吸气	L	4	194	自动变速箱(AT)	21.58	cluster-6
北京现代- 北京现代ix35	165	1999	自然吸气	L	4	199	自动变速箱(AT)	18.38	cluster-6
北京现代- 北京现代ix35	160	1999	自然吸气	L	4	194	自动变速箱(AT)	18.38	cluster-6
北京现代- 北京现代ix35	165	1999	自然吸气	L	4	199	自动变速箱(AT)	19.98	cluster-6
北京现代- 北京现代ix35	160	1999	自然吸气	L	4	194	自动变速箱(AT)	19.98	cluster-6
北京现代- 北京现代ix35	165	1999	自然吸气	L	4	199	自动变速箱(AT)	19.68	cluster-6
北京现代- 北京现代ix35	160	1999	自然吸气	L	4	194	自动变速箱(AT)	19.68	cluster-6
北京现代- 北京现代ix35	165	1999	自然吸气	L	4	199	自动变速箱(AT)	21.88	cluster-6
北京现代- 北京现代ix35	160	1999	自然吸气	L	4	194	自动变速箱(AT)	21.88	cluster-6
北京现代- 北京现代ix35	165	1999	自然吸气	L	4	199	自动变速箱(AT)	21.08	cluster-6
北京现代- 北京现代ix35	160	1999	自然吸气	L	4	194	自动变速箱(AT)	21.08	cluster-6
东风悦达起亚- 智跑	165	1999	自然吸气	L	4	199	自动变速箱(AT)	17.88	cluster-6
东风悦达起亚- 智跑	165	1999	自然吸气	L	4	199	自动变速箱(AT)	19.28	cluster-6
东风悦达起亚- 智跑	165	1999	自然吸气	L	4	199	自动变速箱(AT)	21.98	cluster-6
东风悦达起亚- 智跑	165	1999	自然吸气	L	4	199	自动变速箱(AT)	19.78	cluster-6
东风悦达起亚- 智跑	165	1999	自然吸气	L	4	199	自动变速箱(AT)	20.98	cluster-6
铃木(进口)- 超级维特拉	166	2393	自然吸气	L	4	225	自动变速箱(AT)	27.48	cluster-6
北京现代- 北京现代ix35	174	2359	自然吸气	L	4	226	自动变速箱(AT)	21.68	cluster-6
北京现代- 北京现代ix35	170	2359	自然吸气	L	4	220	自动变速箱(AT)	21.68	cluster-6
北京现代- 北京现代ix35	174	2359	自然吸气	L	4	226	自动变速箱(AT)	24.28	cluster-6
北京现代- 北京现代ix35	170	2359	自然吸气	L	4	220	自动变速箱(AT)	24.28	cluster-6
北京现代- 北京现代ix35	174	2359	自然吸气	L	4	226	自动变速箱(AT)	22.78	cluster-6
北京现代- 北京现代ix35	170	2359	自然吸气	L	4	220	自动变速箱(AT)	22.78	cluster-6
北京现代- 北京现代ix35	174	2359	自然吸气	L	4	226	自动变速箱(AT)	21.38	cluster-6
北京现代- 北京现代ix35	170	2359	自然吸气	L	4	220	自动变速箱(AT)	21.38	cluster-6
北京现代- 北京现代ix35	174	2359	自然吸气	L	4	226	自动变速箱(AT)	24.28	cluster-6
北京现代- 北京现代ix35	170	2359	自然吸气	L	4	220	自动变速箱(AT)	24.28	cluster-6
东风悦达起亚- 智跑	174	2359	自然吸气	L	4	226	自动变速箱(AT)	24.98	cluster-6
双龙汽车- 柯兰多	149	1998	自然吸气	L	4	197	自动变速箱(AT)	15.98	cluster-6
双龙汽车- 柯兰多	149	1998	自然吸气	L	4	197	自动变速箱(AT)	17.28	cluster-6
双龙汽车- 柯兰多	149	1998	自然吸气	L	4	197	自动变速箱(AT)	16.98	cluster-6
双龙汽车- 柯兰多	149	1998	自然吸气	L	4	197	自动变速箱(AT)	18.28	cluster-6
双龙汽车- 柯兰多	149	1998	自然吸气	L	4	197	自动变速箱(AT)	18.68	cluster-6
双龙汽车- 柯兰多	149	1998	自然吸气	L	4	197	自动变速箱(AT)	19.98	cluster-6
一汽吉林- 森雅S80	109	1495	自然吸气	L	4	141	自动变速箱(AT)	7.39	cluster-6
一汽吉林- 森雅S80	109	1495	自然吸气	L	4	141	自动变速箱(AT)	7.49	cluster-6
一汽吉林- 森雅S80	109	1495	自然吸气	L	4	141	自动变速箱(AT)	7.69	cluster-6
一汽吉林- 森雅S80	109	1495	自然吸气	L	4	141	自动变速箱(AT)	7.79	cluster-6
东风雪铁龙- 雪铁龙C3-XR	117	1587	自然吸气	L	4	150	自动变速箱(AT)	11.88	cluster-6
东风雪铁龙- 雪铁龙C3-XR	117	1587	自然吸气	L	4	150	自动变速箱(AT)	12.78	cluster-6
东风雪铁龙- 雪铁龙C3-XR	117	1587	自然吸气	L	4	150	自动变速箱(AT)	13.78	cluster-6
一汽丰田- 一汽丰田RAV4	180	2494	自然吸气	L	4	234	自动变速箱(AT)	23.98	cluster-6
一汽丰田- 一汽丰田RAV4	180	2494	自然吸气	L	4	234	自动变速箱(AT)	25.28	cluster-6
一汽丰田- 一汽丰田RAV4	180	2494	自然吸气	L	4	234	自动变速箱(AT)	27.28	cluster-6
一汽丰田- 一汽丰田RAV4	180	2494	自然吸气	L	4	234	自动变速箱(AT)	23.98	cluster-6
一汽丰田- 一汽丰田RAV4	180	2494	自然吸气	L	4	234	自动变速箱(AT)	25.28	cluster-6
一汽丰田- 一汽丰田RAV4	180	2494	自然吸气	L	4	234	自动变速箱(AT)	27.28	cluster-6
吉利汽车- 吉利GX7	141	1997	自然吸气	L	4	178	自动变速箱(AT)	10.19	cluster-6
吉利汽车- 吉利GX7	141	1997	自然吸气	L	4	178	自动变速箱(AT)	10.99	cluster-6
吉利汽车- 吉利GX7	141	1997	自然吸气	L	4	178	自动变速箱(AT)	11.99	cluster-6
吉利汽车- 吉利SX7	141	1997	自然吸气	L	4	178	自动变速箱(AT)	11.19	cluster-6
吉利汽车- 吉利SX7	141	1997	自然吸气	L	4	178	自动变速箱(AT)	11.99	cluster-6
吉利汽车- 吉利SX7	162	2378	自然吸气	L	4	220	自动变速箱(AT)	12.99	cluster-6
一汽奔腾- 奔腾X80	147	1999	自然吸气	L	4	184	自动变速箱(AT)	13.18	cluster-6
一汽奔腾- 奔腾X80	147	1999	自然吸气	L	4	184	自动变速箱(AT)	13.38	cluster-6
一汽奔腾- 奔腾X80	147	1999	自然吸气	L	4	184	自动变速箱(AT)	14.58	cluster-6
长城汽车- 哈弗H6	163	2378	自然吸气	L	4	210	自动变速箱(AT)	12.78	cluster-6
长城汽车- 哈弗H6	163	2378	自然吸气	L	4	210	自动变速箱(AT)	14.18	cluster-6
长城汽车- 哈弗H6	163	2378	自然吸气	L	4	210	自动变速箱(AT)	13.68	cluster-6
长城汽车- 哈弗H6	163	2378	自然吸气	L	4	210	自动变速箱(AT)	14.68	cluster-6
长安马自达- 马自达CX-5	155	1998	自然吸气	L	4	200	自动变速箱(AT)	18.38	cluster-6
长安马自达- 马自达CX-5	155	1998	自然吸气	L	4	200	自动变速箱(AT)	19.38	cluster-6
长安马自达- 马自达CX-5	155	1998	自然吸气	L	4	200	自动变速箱(AT)	20.78	cluster-6
长安马自达- 马自达CX-5	155	1998	自然吸气	L	4	200	自动变速箱(AT)	22.98	cluster-6
北京现代- 全新胜达	189	2359	自然吸气	L	4	240	自动变速箱(AT)	22.78	cluster-6
北京现代- 全新胜达	189	2359	自然吸气	L	4	240	自动变速箱(AT)	24.98	cluster-6
北京现代- 全新胜达	189	2359	自然吸气	L	4	240	自动变速箱(AT)	26.18	cluster-6
北京现代- 全新胜达	189	2359	自然吸气	L	4	240	自动变速箱(AT)	22.78	cluster-6
北京现代- 全新胜达	189	2359	自然吸气	L	4	240	自动变速箱(AT)	24.38	cluster-6
北京现代- 全新胜达	189	2359	自然吸气	L	4	240	自动变速箱(AT)	24.98	cluster-6
北京现代- 全新胜达	189	2359	自然吸气	L	4	240	自动变速箱(AT)	26.18	cluster-6
北京现代- 全新胜达	189	2359	自然吸气	L	4	240	自动变速箱(AT)	28.88	cluster-6
起亚(进口)- 索兰托	174	2359	自然吸气	L	4	226	自动变速箱(AT)	23.48	cluster-6
起亚(进口)- 索兰托	174	2359	自然吸气	L	4	226	自动变速箱(AT)	24	cluster-6
起亚(进口)- 索兰托	174	2359	自然吸气	L	4	226	自动变速箱(AT)	25.9	cluster-6
起亚(进口)- 索兰托	174	2359	自然吸气	L	4	226	自动变速箱(AT)	26.5	cluster-6
起亚(进口)- 索兰托	174	2359	自然吸气	L	4	226	自动变速箱(AT)	27.78	cluster-6
起亚(进口)- 索兰托	174	2359	自然吸气	L	4	226	自动变速箱(AT)	28.38	cluster-6
起亚(进口)- 索兰托	190	2359	自然吸气	L	4	242	自动变速箱(AT)	24.68	cluster-6
起亚(进口)- 索兰托	190	2359	自然吸气	L	4	242	自动变速箱(AT)	25.2	cluster-6
起亚(进口)- 索兰托	190	2359	自然吸气	L	4	242	自动变速箱(AT)	26.38	cluster-6
起亚(进口)- 索兰托	190	2359	自然吸气	L	4	242	自动变速箱(AT)	26.98	cluster-6
起亚(进口)- 索兰托	190	2359	自然吸气	L	4	242	自动变速箱(AT)	28.28	cluster-6
起亚(进口)- 索兰托	190	2359	自然吸气	L	4	242	自动变速箱(AT)	28.88	cluster-6
起亚(进口)- 索兰托	190	2359	自然吸气	L	4	242	自动变速箱(AT)	29.98	cluster-6
起亚(进口)- 索兰托	190	2359	自然吸气	L	4	242	自动变速箱(AT)	30.56	cluster-6
起亚(进口)- 索兰托	190	2359	自然吸气	L	4	242	自动变速箱(AT)	24.96	cluster-6
起亚(进口)- 索兰托	190	2359	自然吸气	L	4	242	自动变速箱(AT)	25.48	cluster-6
起亚(进口)- 索兰托	190	2359	自然吸气	L	4	242	自动变速箱(AT)	26.66	cluster-6
起亚(进口)- 索兰托	190	2359	自然吸气	L	4	242	自动变速箱(AT)	27.26	cluster-6
起亚(进口)- 索兰托	190	2359	自然吸气	L	4	242	自动变速箱(AT)	28.56	cluster-6
起亚(进口)- 索兰托	190	2359	自然吸气	L	4	242	自动变速箱(AT)	29.16	cluster-6
起亚(进口)- 索兰托	190	2359	自然吸气	L	4	242	自动变速箱(AT)	30.26	cluster-6
起亚(进口)- 索兰托	190	2359	自然吸气	L	4	242	自动变速箱(AT)	30.86	cluster-6
起亚(进口)- 索兰托	174	2359	自然吸气	L	4	226	自动变速箱(AT)	29.5	cluster-6
起亚(进口)- 索兰托	174	2359	自然吸气	L	4	226	自动变速箱(AT)	30.08	cluster-6
Jeep(进口)- 自由光	177	2360	自然吸气	L	4	229	自动变速箱(AT)	37.19	cluster-6
Jeep(进口)- 自由光	177	2360	自然吸气	L	4	229	自动变速箱(AT)	39.29	cluster-6
长安马自达- 马自达CX-5	196	2488	自然吸气	L	4	252	自动变速箱(AT)	22.98	cluster-6
长安马自达- 马自达CX-5	196	2488	自然吸气	L	4	252	自动变速箱(AT)	25.28	cluster-6
通用雪佛兰- 科帕奇	167	2384	自然吸气	L	4	230	自动变速箱(AT)	21.98	cluster-6
通用雪佛兰- 科帕奇	167	2384	自然吸气	L	4	230	自动变速箱(AT)	22.68	cluster-6
通用雪佛兰- 科帕奇	167	2384	自然吸气	L	4	230	自动变速箱(AT)	25.28	cluster-6
通用雪佛兰- 科帕奇	167	2384	自然吸气	L	4	230	自动变速箱(AT)	26.38	cluster-6
广汽乘用车- 传祺GS5	147	1969	自然吸气	L	4	187	自动变速箱(AT)	14.98	cluster-6
广汽乘用车- 传祺GS5	147	1969	自然吸气	L	4	187	自动变速箱(AT)	13.68	cluster-6
广汽乘用车- 传祺GS5	147	1969	自然吸气	L	4	187	自动变速箱(AT)	15.98	cluster-6
广汽乘用车- 传祺GS5	147	1969	自然吸气	L	4	187	自动变速箱(AT)	18.68	cluster-6
广汽乘用车- 传祺GS5	147	1969	自然吸气	L	4	187	自动变速箱(AT)	15.68	cluster-6
广汽乘用车- 传祺GS5	147	1969	自然吸气	L	4	187	自动变速箱(AT)	15.68	cluster-6
广汽乘用车- 传祺GS5	147	1969	自然吸气	L	4	187	自动变速箱(AT)	15.68	cluster-6
广汽乘用车- 传祺GS5速博	147	1969	自然吸气	L	4	187	自动变速箱(AT)	13.98	cluster-6
广汽乘用车- 传祺GS5速博	147	1969	自然吸气	L	4	187	自动变速箱(AT)	14.88	cluster-6
广汽乘用车- 传祺GS5速博	147	1969	自然吸气	L	4	187	自动变速箱(AT)	15.88	cluster-6
东风乘用车- 东风风神AX7	147	1997	自然吸气	L	4	200	自动变速箱(AT)	12.77	cluster-6
东风乘用车- 东风风神AX7	147	1997	自然吸气	L	4	200	自动变速箱(AT)	13.97	cluster-6
东风乘用车- 东风风神AX7	171	2253	自然吸气	L	4	230	自动变速箱(AT)	14.97	cluster-6
Jeep(进口)- 自由光	177	2360	自然吸气	L	4	229	自动变速箱(AT)	45.99	cluster-6
Jeep(进口)- 自由光	177	2360	自然吸气	L	4	229	自动变速箱(AT)	45.99	cluster-6
华晨金杯- 金杯S50	143	2378	自然吸气	L	4	200	自动变速箱(AT)	11.98	cluster-6
华晨金杯- 金杯S50	143	2378	自然吸气	L	4	200	自动变速箱(AT)	13.28	cluster-6
双龙汽车- 爱腾	150	2295	自然吸气	L	4	214	自动变速箱(AT)	17.28	cluster-6
双龙汽车- 爱腾	150	2295	自然吸气	L	4	214	自动变速箱(AT)	18.98	cluster-6
双龙汽车- 爱腾	150	2295	自然吸气	L	4	214	自动变速箱(AT)	20.98	cluster-6
雷克萨斯- 雷克萨斯RX	188	2672	自然吸气	L	4	252	自动变速箱(AT)	46.9	cluster-6
雷克萨斯- 雷克萨斯RX	188	2672	自然吸气	L	4	252	自动变速箱(AT)	48.9	cluster-6
雷克萨斯- 雷克萨斯RX	188	2672	自然吸气	L	4	252	自动变速箱(AT)	49.6	cluster-6
雷克萨斯- 雷克萨斯RX	188	2672	自然吸气	L	4	252	自动变速箱(AT)	54.3	cluster-6
雷克萨斯- 雷克萨斯RX	188	2672	自然吸气	L	4	252	自动变速箱(AT)	59.8	cluster-6
广汽吉奥- 奥轩GX5	136	2378	自然吸气	L	4	196	自动变速箱(AT)	13.38	cluster-6
广汽吉奥- 奥轩GX5	136	2378	自然吸气	L	4	196	自动变速箱(AT)	15.18	cluster-6
广汽吉奥- 奥轩GX5	136	2378	自然吸气	L	4	196	自动变速箱(AT)	12.78	cluster-6
广汽吉奥- 奥轩GX5	136	2378	自然吸气	L	4	196	自动变速箱(AT)	14.58	cluster-6
广汽吉奥- 奥轩G5	136	2378	自然吸气	L	4	196	自动变速箱(AT)	11.78	cluster-6
广汽吉奥- 奥轩G5	136	2378	自然吸气	L	4	196	自动变速箱(AT)	13.08	cluster-6
广汽吉奥- 奥轩G5	136	2378	自然吸气	L	4	196	自动变速箱(AT)	13.28	cluster-6
广汽吉奥- 奥轩G5	136	2378	自然吸气	L	4	196	自动变速箱(AT)	14.88	cluster-6
广汽吉奥- 奥轩G5	136	2378	自然吸气	L	4	196	自动变速箱(AT)	12.48	cluster-6
一汽马自达- 马自达CX-7	163	2488	自然吸气	L	4	205	自动变速箱(AT)	19.98	cluster-6
一汽马自达- 马自达CX-7	163	2488	自然吸气	L	4	205	自动变速箱(AT)	22.98	cluster-6
一汽马自达- 马自达CX-7	163	2488	自然吸气	L	4	205	自动变速箱(AT)	24.38	cluster-6
马自达(进口)- 马自达CX-7(进	163	2488	自然吸气	L	4	205	自动变速箱(AT)	29.08	cluster-6
丰田(进口)- Venza威飒	185	2672	自然吸气	L	4	247	自动变速箱(AT)	32.66	cluster-6
丰田(进口)- Venza威飒	185	2672	自然吸气	L	4	247	自动变速箱(AT)	34.86	cluster-6
丰田(进口)- Venza威飒	185	2672	自然吸气	L	4	247	自动变速箱(AT)	38.68	cluster-6
丰田(进口)- Venza威飒	185	2672	自然吸气	L	4	247	自动变速箱(AT)	40.88	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	24.66	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	25.46	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	24.78	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	25.98	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	26.78	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	27.78	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	28.58	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	31.06	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	31.86	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	32.68	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	33.48	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	24.94	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	25.74	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	25.06	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	26.26	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	27.06	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	28.06	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	28.86	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	31.34	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	32.14	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	32.96	cluster-6
起亚(进口)- 索兰托	188	2359	自然吸气	L	4	241	自动变速箱(AT)	33.76	cluster-6
广汽丰田- 汉兰达	188	2672	自然吸气	L	4	252	自动变速箱(AT)	24.88	cluster-6
广汽丰田- 汉兰达	188	2672	自然吸气	L	4	252	自动变速箱(AT)	26.28	cluster-6
广汽丰田- 汉兰达	188	2672	自然吸气	L	4	252	自动变速箱(AT)	27.88	cluster-6
广汽丰田- 汉兰达	188	2672	自然吸气	L	4	252	自动变速箱(AT)	29.88	cluster-6
广汽丰田- 汉兰达	188	2672	自然吸气	L	4	252	自动变速箱(AT)	31.88	cluster-6
广汽丰田- 汉兰达	188	2672	自然吸气	L	4	252	自动变速箱(AT)	33.88	cluster-6
丰田(进口)- 普拉多(进口)	163	2694	自然吸气	L	4	246	自动变速箱(AT)	45.1	cluster-6
丰田(进口)- 普拉多(进口)	163	2694	自然吸气	L	4	246	自动变速箱(AT)	48.9	cluster-6
一汽丰田- 普拉多	159	2694	自然吸气	L	4	244	自动变速箱(AT)	38.98	cluster-6
一汽丰田- 普拉多	159	2694	自然吸气	L	4	244	自动变速箱(AT)	42.98	cluster-6
吉利汽车- 豪情SUV	162	2378	自然吸气	L	4	210	自动变速箱(AT)	13.29	cluster-6
吉利汽车- 豪情SUV	162	2378	自然吸气	L	4	210	自动变速箱(AT)	14.29	cluster-6
吉利汽车- 豪情SUV	162	2378	自然吸气	L	4	210	自动变速箱(AT)	15.29	cluster-6
双环汽车- 双环SCEO	112	1997	自然吸气	L	4	163	自动变速箱(AT)	12.68	cluster-6
双环汽车- 双环SCEO	112	1997	自然吸气	L	4	163	自动变速箱(AT)	13.68	cluster-6
双环汽车- 双环SCEO	136	2378	自然吸气	L	4	200	自动变速箱(AT)	13.78	cluster-6
双环汽车- 双环SCEO	136	2378	自然吸气	L	4	200	自动变速箱(AT)	14.78	cluster-6
